code,fund_type,X,Y,symbol,issuer,manager_0,manager_1,manager_2,manager_3,manager_4
571002,Hybrid,-2.6009355,-25.476759,诺德主题,诺德基金管理有限公司,朱红,,,,
573003,Bond,37.64623,20.0885,诺德债券,诺德基金管理有限公司,景辉,刘先政,应颖,,
580001,Hybrid,2.673956,-17.785732,东吴嘉禾,东吴基金管理有限公司,胡启聪,彭敢,,,
580002,Hybrid,11.590096,1.3132061,东吴动力,东吴基金管理有限公司,戴斌,,,,
580003,Hybrid,-41.58288,4.595902,东吴行业,东吴基金管理有限公司,王立立,,,,
580005,Hybrid,-36.312164,4.8271246,东吴进取,东吴基金管理有限公司,赵梅玲,,,,
580006,Hybrid,-41.071896,4.2876816,东吴新经济,东吴基金管理有限公司,张能进,,,,
580007,Hybrid,-6.7579813,-2.0242367,东吴安享,东吴基金管理有限公司,刘瑞,,,,
580008,Hybrid,-1.9604731,24.430216,东吴新产业,东吴基金管理有限公司,刘瑞,,,,
580009,Hybrid,-6.59805,-2.0288043,东吴多策略,东吴基金管理有限公司,刘瑞,,,,
582001,Bond,-16.847105,29.565096,东吴优信A,东吴基金管理有限公司,刘元海,杨庆定,,,
582002,Bond,42.977123,14.769457,东吴增利A,东吴基金管理有限公司,王文华,,,,
582201,Bond,-15.176403,29.507772,东吴优信C,东吴基金管理有限公司,刘元海,杨庆定,,,
582202,Bond,43.265854,14.4064865,东吴增利C,东吴基金管理有限公司,王文华,,,,
585001,Stock,-2.8296487,23.556147,东吴中证新兴,东吴基金管理有限公司,周鑫怿,朱冰兵,,,
590001,Hybrid,-17.191296,1.2655824,中邮优选,中邮创业基金管理股份有限公司,杨欢,,,,
590002,Hybrid,-17.194344,1.2715354,中邮成长,中邮创业基金管理股份有限公司,纪云飞,,,,
590003,Hybrid,-1.8726383,-25.768835,中邮优势,中邮创业基金管理股份有限公司,张腾,,,,
590005,Hybrid,-5.4593034,-43.568783,中邮主题,中邮创业基金管理股份有限公司,陈梁,,,,
590006,Hybrid,-6.379821,31.047684,中邮中小盘,中邮创业基金管理股份有限公司,尚杰,杨欢,,,
590007,Stock,-4.228739,-16.028057,中邮380,中邮创业基金管理股份有限公司,王喆,俞科进,,,
590008,Hybrid,-2.7828217,18.738195,中邮战略,中邮创业基金管理股份有限公司,杨欢,,,,
590009,Bond,45.366734,9.993225,中邮稳定A,中邮创业基金管理股份有限公司,吴昊,张萌,,,
590010,Bond,45.368538,9.993255,中邮稳定C,中邮创业基金管理股份有限公司,吴昊,张萌,,,
610001,Hybrid,-18.011984,1.5753962,信达领先,信达澳银基金管理有限公司,李朝伟,王咏辉,,,
610002,Hybrid,-12.155395,4.487871,信达精华,信达澳银基金管理有限公司,冯明远,,,,
610003,Bond,24.738161,25.116785,信达稳定A,信达澳银基金管理有限公司,孔学峰,,,,
610004,Hybrid,-5.9149117,31.51351,信达小盘,信达澳银基金管理有限公司,曾国富,,,,
610005,Hybrid,-0.24290553,21.57328,信达红利,信达澳银基金管理有限公司,王辉良,邹运,,,
610006,Hybrid,-17.757267,2.3818629,信达产业,信达澳银基金管理有限公司,曾国富,,,,
610007,Hybrid,-17.41311,2.4719424,信达消费,信达澳银基金管理有限公司,曾国富,,,,
610008,Bond,23.702381,24.862368,信达信用债A,信达澳银基金管理有限公司,尹华龙,,,,
610103,Bond,24.886992,26.25992,信达稳定B,信达澳银基金管理有限公司,孔学峰,,,,
610108,Bond,24.9325,25.482744,信达信用债C,信达澳银基金管理有限公司,尹华龙,,,,
620001,Hybrid,12.489455,-9.422962,金元宝石动力,金元顺安基金管理有限公司,闵杭,,,,
620002,Hybrid,12.6354,-9.445682,金元成长动力,金元顺安基金管理有限公司,贾丽杰,,,,
620003,Bond,25.114506,5.2770724,金元丰利债券,金元顺安基金管理有限公司,孙权,周博洋,,,
620004,Hybrid,-42.332687,-2.054877,金元价值增长,金元顺安基金管理有限公司,贾丽杰,,,,
620006,Hybrid,-16.907547,1.4942018,金元消费主题,金元顺安基金管理有限公司,闵杭,,,,
620007,Hybrid,-11.914652,5.139226,金元优质精选A,金元顺安基金管理有限公司,张博,周博洋,,,
620008,Hybrid,-17.244926,2.337147,金元经济主题,金元顺安基金管理有限公司,,,,,
630001,Hybrid,-2.660284,-30.008215,华商领先,华商基金管理有限公司,李双全,彭欣杨,,,
630002,Hybrid,-2.5313091,-33.160004,华商盛世,华商基金管理有限公司,周海栋,,,,
630003,Bond,-4.6091413,43.25302,华商债券A,华商基金管理有限公司,张永志,,,,
630005,Hybrid,-1.3758432,-24.570961,华商动态,华商基金管理有限公司,艾定飞,邓默,,,
630006,Hybrid,-2.4087942,-33.144577,华商产业,华商基金管理有限公司,彭欣杨,,,,
630007,Bond,-4.8118296,42.653324,华商稳健A,华商基金管理有限公司,张永志,,,,
630008,Hybrid,-1.9492394,-24.282667,华商策略,华商基金管理有限公司,周海栋,,,,
630009,Bond,30.338873,-34.971325,华商稳定A,华商基金管理有限公司,张永志,,,,
630010,Hybrid,-2.7568042,-33.042294,华商价值,华商基金管理有限公司,陈恒,彭欣杨,,,
630011,Hybrid,-2.3591795,-32.580364,华商主题,华商基金管理有限公司,童立,周海栋,,,
630015,Hybrid,-1.9402949,-24.283598,华商大盘,华商基金管理有限公司,王东旋,,,,
630016,Hybrid,-1.3594164,-24.580318,华商灵活,华商基金管理有限公司,何奇峰,,,,
630103,Bond,-4.5266623,42.486908,华商债券B,华商基金管理有限公司,张永志,,,,
630107,Bond,-4.940581,43.229736,华商稳健B,华商基金管理有限公司,张永志,,,,
630109,Bond,31.120535,-35.630417,华商稳定C,华商基金管理有限公司,张永志,,,,
650001,Bond,26.726074,3.4284608,英大纯债A,英大基金管理有限公司,易祺坤,,,,
650002,Bond,27.192743,4.751004,英大纯债C,英大基金管理有限公司,易祺坤,,,,
660001,Hybrid,-40.70747,4.7396345,农银成长A,农银汇理基金管理有限公司,郭世凯,,,,
660002,Bond,30.688099,20.806622,农银增利A,农银汇理基金管理有限公司,史向明,,,,
660003,Hybrid,-34.697044,5.2105637,农银平衡,农银汇理基金管理有限公司,陈富权,,,,
660004,Hybrid,-41.516632,3.8466241,农银策略,农银汇理基金管理有限公司,陈富权,,,,
660005,Hybrid,-5.611611,31.918522,农银中小盘,农银汇理基金管理有限公司,付娟,徐文卉,,,
660006,Hybrid,-40.92697,4.8034563,农银大盘,农银汇理基金管理有限公司,宋永安,,,,
660008,Stock,-40.583492,-21.433918,农银300A,农银汇理基金管理有限公司,宋永安,,,,
660009,Bond,21.603615,5.8193436,农银收益A,农银汇理基金管理有限公司,史向明,周宇,,,
660010,Hybrid,-40.81758,4.768627,农银精选,农银汇理基金管理有限公司,张峰,,,,
660011,Stock,-6.189684,23.770222,农银500,农银汇理基金管理有限公司,宋永安,,,,
660012,Hybrid,-41.271465,3.740376,农银消费A,农银汇理基金管理有限公司,付娟,徐文卉,,,
660013,Bond,23.085987,4.154305,农银添利,农银汇理基金管理有限公司,姚臻,,,,
660015,Hybrid,-41.639225,4.213238,农银行业,农银汇理基金管理有限公司,郭世凯,,,,
660102,Bond,30.6879,20.80658,农银增利C,农银汇理基金管理有限公司,史向明,,,,
660109,Bond,21.603613,5.8193436,农银收益C,农银汇理基金管理有限公司,史向明,周宇,,,
671010,Hybrid,-3.5427856,-41.50243,西部策略,西部利得基金管理有限公司,刘荟,,,,
673010,Hybrid,-1.9402949,-24.283598,西部新动向,西部利得基金管理有限公司,刘荟,,,,
675011,Bond,45.191055,9.87244,西部双利A,西部利得基金管理有限公司,韩丽楠,林静,,,
675013,Bond,45.191147,9.872439,西部双利C,西部利得基金管理有限公司,韩丽楠,林静,,,
686868,Bond,43.893616,12.891995,浙商聚盈A,浙商基金管理有限公司,刘爱民,周锦程,,,
686869,Bond,42.22843,14.297863,浙商聚盈C,浙商基金管理有限公司,刘爱民,周锦程,,,
688888,Hybrid,-2.2779174,-32.641518,浙商成长,浙商基金管理有限公司,贾腾,,,,
690001,Hybrid,-1.8726385,-25.768835,民生蓝筹,民生加银基金管理有限公司,高松,,,,
690002,Bond,25.97959,5.9882402,民生强债A,民生加银基金管理有限公司,吕军涛,杨林耘,,,
690003,Hybrid,-4.1759043,-41.882256,民生精选,民生加银基金管理有限公司,黄一明,,,,
690004,Hybrid,-4.7639065,-41.74593,民生稳健,民生加银基金管理有限公司,蒯学章,,,,
690005,Hybrid,-3.7121906,-42.3781,民生内需,民生加银基金管理有限公司,柳世庆,,,,
690006,Bond,40.17162,23.844765,民生双利A,民生加银基金管理有限公司,高松,杨林耘,,,
690007,Hybrid,-4.843867,-43.08963,民生景气,民生加银基金管理有限公司,王亮,,,,
690008,Stock,0.41133797,34.054356,民生资源,民生加银基金管理有限公司,蔡晓,武杰,,,
690009,Hybrid,-0.83354783,21.59646,民生红利,民生加银基金管理有限公司,王亮,,,,
690011,Hybrid,-35.069508,-5.199,民生积极,民生加银基金管理有限公司,金耀,,,,
690202,Bond,25.692131,3.058579,民生强债C,民生加银基金管理有限公司,吕军涛,杨林耘,,,
690206,Bond,40.17162,23.844765,民生双利C,民生加银基金管理有限公司,高松,杨林耘,,,
700001,Hybrid,-44.827778,-0.89258575,平安行业,平安基金管理有限公司,刘杰,,,,
700002,Stock,-8.947317,-17.327501,平安深证300,平安基金管理有限公司,DANIEL.DONGNING.SUN,施旭,,,
700003,Hybrid,-35.448742,4.9389057,平安策略,平安基金管理有限公司,神爱前,,,,
700004,Hybrid,-35.448566,4.9410067,平安灵活,平安基金管理有限公司,刘杰,,,,
700005,Bond,-16.202248,29.497217,平安添利A,平安基金管理有限公司,WANG.AO,,,,
700006,Bond,-16.452547,28.826645,平安添利C,平安基金管理有限公司,WANG.AO,,,,
710001,Hybrid,-2.821915,-32.907627,富安达优势,富安达基金管理有限公司,吴战峰,,,,
710002,Hybrid,-1.9225144,-24.2903,富安达策略,富安达基金管理有限公司,李守峰,毛矛,,,
710301,Bond,21.357584,23.414171,富安达强债A,富安达基金管理有限公司,李飞,,,,
710302,Bond,21.35738,23.41473,富安达强债C,富安达基金管理有限公司,李飞,,,,
720001,Hybrid,-2.3817925,-25.853409,财通价值,财通基金管理有限公司,金梓才,,,,
720002,Bond,31.14865,-34.901764,财通策略A,财通基金管理有限公司,林洪钧,,,,
730001,Hybrid,-44.350662,0.37946156,方正创新动力A,方正富邦基金管理有限公司,符健,,,,
730002,Hybrid,-0.46270242,21.878683,方正红利A,方正富邦基金管理有限公司,方伟宁,吴昊,,,
740001,Hybrid,-44.169716,0.6485244,长安策略,长安基金管理有限公司,顾晓飞,,,,
740101,Stock,-37.2788,-15.987966,长安300,长安基金管理有限公司,林忠晶,,,,
750001,Hybrid,-12.308339,4.654802,安信灵活,安信基金管理有限责任公司,张竞,,,,
750002,Bond,29.787819,-31.19721,安信收益A,安信基金管理有限责任公司,李君,张翼飞,,,
750003,Bond,29.78761,-31.19732,安信收益C,安信基金管理有限责任公司,李君,张翼飞,,,
750005,Hybrid,24.887157,23.218096,安信稳增A,安信基金管理有限责任公司,张明,庄园,,,
762001,Hybrid,26.066406,-33.500668,国金国鑫,国金基金管理有限公司,徐艳芳,张航,滕祖光,,
770001,Hybrid,21.173662,-35.62678,德邦优化,德邦基金管理有限公司,房建威,,,,
